episode,channel,x_m,y_m,outcome,theta_deg,stage
8,20,-1602.15,925.0,no_signal,,sweep
8,20,-1850.0,0.0,no_signal,,sweep
8,20,-1602.15,-925.0,no_signal,,sweep
8,20,-925.0,-1602.15,no_signal,,sweep
8,20,-0.0,-1850.0,no_signal,,sweep
8,20,925.0,-1602.15,no_signal,,sweep
8,20,1602.15,-925.0,no_signal,,sweep
8,20,1850.0,0.0,no_signal,,sweep
8,20,1602.15,925.0,no_signal,,sweep
8,20,856.23,898.93,no_signal,,sweep
8,20,925.0,1602.15,no_signal,,sweep
9,1,0.0,0.0,no_signal,,sweep
9,1,961.27,-166.95,no_signal,,sweep
9,1,508.27,-848.27,no_signal,,sweep
9,1,-314.31,-931.09,no_signal,,sweep
9,1,-902.87,-372.0,no_signal,,sweep
9,1,-878.56,438.35,no_signal,,sweep
9,1,-234.57,967.4,no_signal,,sweep
9,1,0.0,1850.0,no_signal,,sweep
9,1,-925.0,1602.15,no_signal,,sweep
9,1,-1602.15,925.0,no_signal,,sweep
9,1,-1850.0,0.0,no_signal,,sweep
9,1,-1602.15,-925.0,no_signal,,sweep
9,1,-925.0,-1602.15,no_signal,,sweep
9,1,-0.0,-1850.0,no_signal,,sweep
9,1,925.0,-1602.15,no_signal,,sweep
9,1,1602.15,-925.0,no_signal,,sweep
9,1,1850.0,0.0,no_signal,,sweep
9,1,1602.15,925.0,no_signal,,sweep
9,1,856.23,898.93,no_signal,,sweep
9,1,925.0,1602.15,no_signal,,sweep
9,2,0.0,0.0,no_signal,,sweep
9,2,961.27,-166.95,no_signal,,sweep
9,2,508.27,-848.27,no_signal,,sweep
9,2,-314.31,-931.09,direction,322.40,sweep
9,2,-925.0,-1602.15,direction,20.84,sweep
9,2,-0.0,-1850.0,direction,83.80,sweep
9,3,0.0,0.0,no_signal,,sweep
9,3,961.27,-166.95,no_signal,,sweep
9,3,508.27,-848.27,direction,20.42,sweep
9,3,925.0,-1602.15,direction,83.31,sweep
9,3,1602.15,-925.0,no_signal,,sweep
9,3,1850.0,0.0,no_signal,,sweep
9,4,0.0,0.0,no_signal,,sweep
9,4,961.27,-166.95,direction,205.27,sweep
9,4,508.27,-848.27,direction,130.58,sweep
9,5,0.0,0.0,no_signal,,sweep
9,5,961.27,-166.95,direction,138.14,sweep
9,5,508.27,-848.27,no_signal,,sweep
9,5,-234.57,967.4,no_signal,,sweep
9,5,856.23,898.93,direction,245.33,sweep
9,6,0.0,0.0,no_signal,,sweep
9,6,961.27,-166.95,no_signal,,sweep
9,6,508.27,-848.27,no_signal,,sweep
9,6,-314.31,-931.09,no_signal,,sweep
9,6,-902.87,-372.0,no_signal,,sweep
9,6,-878.56,438.35,no_signal,,sweep
9,6,-234.57,967.4,no_signal,,sweep
9,6,0.0,1850.0,no_signal,,sweep
9,6,-925.0,1602.15,no_signal,,sweep
9,6,-1602.15,925.0,no_signal,,sweep
9,6,-1850.0,0.0,no_signal,,sweep
9,6,-1602.15,-925.0,no_signal,,sweep
9,6,-925.0,-1602.15,no_signal,,sweep
9,6,-0.0,-1850.0,no_signal,,sweep
9,6,925.0,-1602.15,no_signal,,sweep
9,6,1602.15,-925.0,no_signal,,sweep
9,6,1850.0,0.0,no_signal,,sweep
9,6,1602.15,925.0,no_signal,,sweep
9,6,856.23,898.93,no_signal,,sweep
9,6,925.0,1602.15,no_signal,,sweep
9,7,0.0,0.0,no_signal,,sweep
9,7,961.27,-166.95,no_signal,,sweep
9,7,508.27,-848.27,no_signal,,sweep
9,7,-314.31,-931.09,no_signal,,sweep
9,7,-902.87,-372.0,direction,165.62,sweep
9,7,-878.56,438.35,no_signal,,sweep
9,7,-1850.0,0.0,no_signal,,sweep
9,7,-1602.15,-925.0,direction,95.84,sweep
9,8,0.0,0.0,no_signal,,sweep
9,8,961.27,-166.95,no_signal,,sweep
9,8,508.27,-848.27,no_signal,,sweep
9,8,-314.31,-931.09,no_signal,,sweep
9,8,-902.87,-372.0,no_signal,,sweep
9,8,-878.56,438.35,no_signal,,sweep
9,8,-234.57,967.4,no_signal,,sweep
9,8,0.0,1850.0,no_signal,,sweep
9,8,-925.0,1602.15,no_signal,,sweep
9,8,-1602.15,925.0,no_signal,,sweep
9,8,-1850.0,0.0,no_signal,,sweep
9,8,-1602.15,-925.0,no_signal,,sweep
9,8,-925.0,-1602.15,no_signal,,sweep
9,8,-0.0,-1850.0,no_signal,,sweep
9,8,925.0,-1602.15,no_signal,,sweep
9,8,1602.15,-925.0,no_signal,,sweep
9,8,1850.0,0.0,no_signal,,sweep
9,8,1602.15,925.0,no_signal,,sweep
9,8,856.23,898.93,no_signal,,sweep
9,8,925.0,1602.15,no_signal,,sweep
9,9,0.0,0.0,no_signal,,sweep
9,9,961.27,-166.95,no_signal,,sweep
9,9,508.27,-848.27,no_signal,,sweep
9,9,-314.31,-931.09,no_signal,,sweep
9,9,-902.87,-372.0,no_signal,,sweep
9,9,-878.56,438.35,no_signal,,sweep
9,9,-234.57,967.4,no_signal,,sweep
9,9,0.0,1850.0,no_signal,,sweep
9,9,-925.0,1602.15,no_signal,,sweep
9,9,-1602.15,925.0,no_signal,,sweep
9,9,-1850.0,0.0,no_signal,,sweep
9,9,-1602.15,-925.0,direction,65.62,sweep
9,9,222.74,-515.35,no_signal,,clear
9,9,-649.56,-829.5,direction,144.64,clear
9,10,0.0,0.0,no_signal,,sweep
9,10,961.27,-166.95,no_signal,,sweep
9,10,508.27,-848.27,no_signal,,sweep
9,10,-314.31,-931.09,no_signal,,sweep
9,10,-902.87,-372.0,no_signal,,sweep
9,10,-878.56,438.35,no_signal,,sweep
9,10,-234.57,967.4,no_signal,,sweep
9,10,0.0,1850.0,no_signal,,sweep
9,10,-925.0,1602.15,no_signal,,sweep
9,10,-1602.15,925.0,no_signal,,sweep
9,10,-1850.0,0.0,no_signal,,sweep
9,10,-1602.15,-925.0,no_signal,,sweep
9,10,-925.0,-1602.15,no_signal,,sweep
9,10,-0.0,-1850.0,no_signal,,sweep
9,10,925.0,-1602.15,no_signal,,sweep
9,10,1602.15,-925.0,no_signal,,sweep
9,10,1850.0,0.0,no_signal,,sweep
9,10,1602.15,925.0,no_signal,,sweep
9,10,856.23,898.93,no_signal,,sweep
9,10,925.0,1602.15,no_signal,,sweep
9,11,0.0,0.0,no_signal,,sweep
9,11,961.27,-166.95,no_signal,,sweep
9,11,508.27,-848.27,no_signal,,sweep
9,11,-314.31,-931.09,no_signal,,sweep
9,11,-902.87,-372.0,no_signal,,sweep
9,11,-878.56,438.35,no_signal,,sweep
9,11,-234.57,967.4,no_signal,,sweep
9,11,0.0,1850.0,no_signal,,sweep
9,11,-925.0,1602.15,no_signal,,sweep
9,11,-1602.15,925.0,no_signal,,sweep
9,11,-1850.0,0.0,no_signal,,sweep
9,11,-1602.15,-925.0,no_signal,,sweep
9,11,-925.0,-1602.15,no_signal,,sweep
9,11,-0.0,-1850.0,no_signal,,sweep
9,11,925.0,-1602.15,no_signal,,sweep
9,11,1602.15,-925.0,no_signal,,sweep
9,11,1850.0,0.0,no_signal,,sweep
9,11,1602.15,925.0,no_signal,,sweep
9,11,856.23,898.93,no_signal,,sweep
9,11,925.0,1602.15,no_signal,,sweep
9,12,0.0,0.0,direction,310.59,sweep
9,12,961.27,-166.95,no_signal,,sweep
9,12,508.27,-848.27,direction,103.45,sweep
9,12,-314.31,-931.09,direction,28.31,sweep
9,13,0.0,0.0,no_signal,,sweep
9,13,961.27,-166.95,no_signal,,sweep
9,13,508.27,-848.27,no_signal,,sweep
9,13,-314.31,-931.09,no_signal,,sweep
9,13,-902.87,-372.0,no_signal,,sweep
9,13,-878.56,438.35,direction,255.98,sweep
9,13,-1850.0,0.0,direction,329.93,sweep
9,13,-1602.15,-925.0,direction,46.20,sweep
9,14,0.0,0.0,no_signal,,sweep
9,14,961.27,-166.95,no_signal,,sweep
9,14,508.27,-848.27,no_signal,,sweep
9,14,-314.31,-931.09,no_signal,,sweep
9,14,-902.87,-372.0,no_signal,,sweep
9,14,-878.56,438.35,no_signal,,sweep
9,14,-234.57,967.4,no_signal,,sweep
9,14,0.0,1850.0,no_signal,,sweep
9,14,-925.0,1602.15,no_signal,,sweep
9,14,-1602.15,925.0,no_signal,,sweep
9,14,-1850.0,0.0,no_signal,,sweep
9,14,-1602.15,-925.0,no_signal,,sweep
9,14,-925.0,-1602.15,no_signal,,sweep
9,14,-0.0,-1850.0,no_signal,,sweep
9,14,925.0,-1602.15,no_signal,,sweep
9,14,1602.15,-925.0,no_signal,,sweep
9,14,1850.0,0.0,no_signal,,sweep
9,14,1602.15,925.0,no_signal,,sweep
9,14,856.23,898.93,no_signal,,sweep
9,14,925.0,1602.15,no_signal,,sweep
9,15,0.0,0.0,no_signal,,sweep
9,15,961.27,-166.95,no_signal,,sweep
9,15,508.27,-848.27,no_signal,,sweep
9,15,-314.31,-931.09,no_signal,,sweep
9,15,-902.87,-372.0,no_signal,,sweep
9,15,-878.56,438.35,no_signal,,sweep
9,15,-234.57,967.4,no_signal,,sweep
9,15,0.0,1850.0,no_signal,,sweep
9,15,-925.0,1602.15,no_signal,,sweep
9,15,-1602.15,925.0,no_signal,,sweep
9,15,-1850.0,0.0,no_signal,,sweep
9,15,-1602.15,-925.0,no_signal,,sweep
9,15,-925.0,-1602.15,no_signal,,sweep
9,15,-0.0,-1850.0,no_signal,,sweep
9,15,925.0,-1602.15,no_signal,,sweep
9,15,1602.15,-925.0,no_signal,,sweep
9,15,1850.0,0.0,no_signal,,sweep
9,15,1602.15,925.0,no_signal,,sweep
9,15,856.23,898.93,no_signal,,sweep
9,15,925.0,1602.15,no_signal,,sweep
9,16,0.0,0.0,direction,217.45,sweep
9,16,508.27,-848.27,no_signal,,sweep
9,16,-314.31,-931.09,no_signal,,sweep
9,16,-902.87,-372.0,direction,352.57,sweep
9,16,-878.56,438.35,direction,289.14,sweep
9,17,0.0,0.0,no_signal,,sweep
9,17,961.27,-166.95,no_signal,,sweep
9,17,508.27,-848.27,no_signal,,sweep
9,17,-314.31,-931.09,no_signal,,sweep
9,17,-902.87,-372.0,no_signal,,sweep
9,17,-878.56,438.35,no_signal,,sweep
9,17,-234.57,967.4,no_signal,,sweep
9,17,0.0,1850.0,no_signal,,sweep
9,17,-925.0,1602.15,no_signal,,sweep
9,17,-1602.15,925.0,no_signal,,sweep
9,17,-1850.0,0.0,no_signal,,sweep
9,17,-1602.15,-925.0,direction,5.70,sweep
9,17,-925.0,-1602.15,direction,70.41,sweep
9,18,0.0,0.0,no_signal,,sweep
9,18,961.27,-166.95,no_signal,,sweep
9,18,508.27,-848.27,no_signal,,sweep
9,18,-314.31,-931.09,no_signal,,sweep
9,18,-902.87,-372.0,no_signal,,sweep
9,18,-878.56,438.35,no_signal,,sweep
9,18,-234.57,967.4,no_signal,,sweep
9,18,0.0,1850.0,no_signal,,sweep
9,18,-925.0,1602.15,no_signal,,sweep
9,18,-1602.15,925.0,no_signal,,sweep
9,18,-1850.0,0.0,no_signal,,sweep
9,18,-1602.15,-925.0,no_signal,,sweep
9,18,-925.0,-1602.15,no_signal,,sweep
9,18,-0.0,-1850.0,no_signal,,sweep
9,18,925.0,-1602.15,no_signal,,sweep
9,18,1602.15,-925.0,no_signal,,sweep
9,18,1850.0,0.0,no_signal,,sweep
9,18,1602.15,925.0,no_signal,,sweep
9,18,856.23,898.93,no_signal,,sweep
9,18,925.0,1602.15,no_signal,,sweep
9,19,0.0,0.0,direction,128.02,sweep
9,19,-902.87,-372.0,no_signal,,sweep
9,19,-878.56,438.35,direction,51.51,sweep
9,19,-234.57,967.4,no_signal,,sweep
9,19,-925.0,1602.15,no_signal,,sweep
9,19,-1602.15,925.0,direction,351.48,sweep
9,20,0.0,0.0,no_signal,,sweep
9,20,961.27,-166.95,no_signal,,sweep
9,20,508.27,-848.27,no_signal,,sweep
9,20,-314.31,-931.09,no_signal,,sweep
9,20,-902.87,-372.0,no_signal,,sweep
9,20,-878.56,438.35,no_signal,,sweep
9,20,-234.57,967.4,no_signal,,sweep
9,20,0.0,1850.0,no_signal,,sweep
9,20,-925.0,1602.15,no_signal,,sweep
9,20,-1602.15,925.0,no_signal,,sweep
9,20,-1850.0,0.0,no_signal,,sweep
9,20,-1602.15,-925.0,no_signal,,sweep
9,20,-925.0,-1602.15,no_signal,,sweep
9,20,-0.0,-1850.0,no_signal,,sweep
9,20,925.0,-1602.15,no_signal,,sweep
9,20,1602.15,-925.0,no_signal,,sweep
9,20,1850.0,0.0,no_signal,,sweep
9,20,1602.15,925.0,no_signal,,sweep
9,20,856.23,898.93,no_signal,,sweep
9,20,925.0,1602.15,no_signal,,sweep
10,1,0.0,0.0,direction,181.29,sweep
10,1,-314.31,-931.09,direction,106.89,sweep
10,1,-902.87,-372.0,direction,48.40,sweep
10,2,0.0,0.0,no_signal,,sweep
10,2,961.27,-166.95,no_signal,,sweep
10,2,508.27,-848.27,no_signal,,sweep
10,2,-314.31,-931.09,no_signal,,sweep
10,2,-902.87,-372.0,no_signal,,sweep
10,2,-878.56,438.35,no_signal,,sweep
10,2,-234.57,967.4,no_signal,,sweep
10,2,0.0,1850.0,no_signal,,sweep
10,2,-925.0,1602.15,no_signal,,sweep
10,2,-1602.15,925.0,no_signal,,sweep
10,2,-1850.0,0.0,no_signal,,sweep
10,2,-1602.15,-925.0,no_signal,,sweep
10,2,-925.0,-1602.15,direction,13.31,sweep
10,2,-0.0,-1850.0,direction,68.23,sweep
10,2,925.0,-1602.15,direction,160.39,sweep
10,3,0.0,0.0,no_signal,,sweep
10,3,961.27,-166.95,no_signal,,sweep
10,3,508.27,-848.27,no_signal,,sweep
10,3,-314.31,-931.09,no_signal,,sweep
10,3,-902.87,-372.0,no_signal,,sweep
10,3,-878.56,438.35,no_signal,,sweep
10,3,-234.57,967.4,no_signal,,sweep
10,3,0.0,1850.0,no_signal,,sweep
10,3,-925.0,1602.15,no_signal,,sweep
10,3,-1602.15,925.0,no_signal,,sweep
10,3,-1850.0,0.0,no_signal,,sweep
10,3,-1602.15,-925.0,no_signal,,sweep
10,3,-925.0,-1602.15,no_signal,,sweep
10,3,-0.0,-1850.0,no_signal,,sweep
10,3,925.0,-1602.15,no_signal,,sweep
10,3,1602.15,-925.0,no_signal,,sweep
10,3,1850.0,0.0,no_signal,,sweep
10,3,1602.15,925.0,no_signal,,sweep
10,3,856.23,898.93,no_signal,,sweep
10,3,925.0,1602.15,no_signal,,sweep
10,4,0.0,0.0,no_signal,,sweep
10,4,961.27,-166.95,no_signal,,sweep
10,4,508.27,-848.27,no_signal,,sweep
10,4,-314.31,-931.09,no_signal,,sweep
10,4,-902.87,-372.0,no_signal,,sweep
10,4,-878.56,438.35,no_signal,,sweep
10,4,-234.57,967.4,no_signal,,sweep
10,4,0.0,1850.0,no_signal,,sweep
10,4,-925.0,1602.15,no_signal,,sweep
10,4,-1602.15,925.0,no_signal,,sweep
10,4,-1850.0,0.0,no_signal,,sweep
10,4,-1602.15,-925.0,no_signal,,sweep
10,4,-925.0,-1602.15,no_signal,,sweep
10,4,-0.0,-1850.0,no_signal,,sweep
10,4,925.0,-1602.15,no_signal,,sweep
10,4,1602.15,-925.0,no_signal,,sweep
10,4,1850.0,0.0,no_signal,,sweep
10,4,1602.15,925.0,no_signal,,sweep
10,4,856.23,898.93,no_signal,,sweep
10,4,925.0,1602.15,no_signal,,sweep
10,5,0.0,0.0,direction,105.54,sweep
10,5,-878.56,438.35,direction,8.72,sweep
10,6,0.0,0.0,no_signal,,sweep
10,6,961.27,-166.95,no_signal,,sweep
10,6,508.27,-848.27,no_signal,,sweep
10,6,-314.31,-931.09,no_signal,,sweep
10,6,-902.87,-372.0,no_signal,,sweep
10,6,-878.56,438.35,no_signal,,sweep
10,6,-234.57,967.4,no_signal,,sweep
10,6,0.0,1850.0,no_signal,,sweep
10,6,-925.0,1602.15,direction,246.06,sweep
10,6,-1602.15,925.0,direction,321.59,sweep
10,6,-1850.0,0.0,no_signal,,sweep
10,7,0.0,0.0,no_signal,,sweep
10,7,961.27,-166.95,no_signal,,sweep
10,7,508.27,-848.27,no_signal,,sweep
10,7,-314.31,-931.09,no_signal,,sweep
10,7,-902.87,-372.0,no_signal,,sweep
10,7,-878.56,438.35,no_signal,,sweep
10,7,-234.57,967.4,no_signal,,sweep
10,7,0.0,1850.0,no_signal,,sweep
10,7,-925.0,1602.15,no_signal,,sweep
10,7,-1602.15,925.0,no_signal,,sweep
10,7,-1850.0,0.0,no_signal,,sweep
10,7,-1602.15,-925.0,no_signal,,sweep
10,7,-925.0,-1602.15,no_signal,,sweep
10,7,-0.0,-1850.0,no_signal,,sweep
10,7,925.0,-1602.15,no_signal,,sweep
10,7,1602.15,-925.0,no_signal,,sweep
10,7,1850.0,0.0,no_signal,,sweep
10,7,1602.15,925.0,no_signal,,sweep
10,7,856.23,898.93,no_signal,,sweep
10,7,925.0,1602.15,no_signal,,sweep
10,8,0.0,0.0,no_signal,,sweep
10,8,961.27,-166.95,no_signal,,sweep
10,8,508.27,-848.27,no_signal,,sweep
10,8,-314.31,-931.09,no_signal,,sweep
10,8,-902.87,-372.0,no_signal,,sweep
10,8,-878.56,438.35,no_signal,,sweep
10,8,-234.57,967.4,direction,294.16,sweep
10,8,856.23,898.93,direction,186.13,sweep
10,9,0.0,0.0,no_signal,,sweep
10,9,961.27,-166.95,direction,284.70,sweep
10,9,508.27,-848.27,direction,337.02,sweep
10,9,925.0,-1602.15,no_signal,,sweep
10,9,1602.15,-925.0,no_signal,,sweep
10,10,0.0,0.0,no_signal,,sweep
10,10,961.27,-166.95,no_signal,,sweep
10,10,508.27,-848.27,no_signal,,sweep
10,10,-314.31,-931.09,no_signal,,sweep
10,10,-902.87,-372.0,no_signal,,sweep
10,10,-878.56,438.35,no_signal,,sweep
10,10,-234.57,967.4,no_signal,,sweep
10,10,0.0,1850.0,no_signal,,sweep
10,10,-925.0,1602.15,no_signal,,sweep
10,10,-1602.15,925.0,no_signal,,sweep
10,10,-1850.0,0.0,no_signal,,sweep
10,10,-1602.15,-925.0,no_signal,,sweep
10,10,-925.0,-1602.15,no_signal,,sweep
10,10,-0.0,-1850.0,no_signal,,sweep
10,10,925.0,-1602.15,no_signal,,sweep
10,10,1602.15,-925.0,no_signal,,sweep
10,10,1850.0,0.0,no_signal,,sweep
10,10,1602.15,925.0,no_signal,,sweep
10,10,856.23,898.93,no_signal,,sweep
10,10,925.0,1602.15,no_signal,,sweep
10,11,0.0,0.0,no_signal,,sweep
10,11,961.27,-166.95,no_signal,,sweep
10,11,508.27,-848.27,no_signal,,sweep
10,11,-314.31,-931.09,no_signal,,sweep
10,11,-902.87,-372.0,no_signal,,sweep
10,11,-878.56,438.35,no_signal,,sweep
10,11,-234.57,967.4,no_signal,,sweep
10,11,0.0,1850.0,no_signal,,sweep
10,11,-925.0,1602.15,no_signal,,sweep
10,11,-1602.15,925.0,no_signal,,sweep
10,11,-1850.0,0.0,no_signal,,sweep
10,11,-1602.15,-925.0,no_signal,,sweep
10,11,-925.0,-1602.15,no_signal,,sweep
10,11,-0.0,-1850.0,no_signal,,sweep
10,11,925.0,-1602.15,no_signal,,sweep
10,11,1602.15,-925.0,direction,108.82,sweep
10,11,1850.0,0.0,direction,164.33,sweep
10,11,1602.15,925.0,no_signal,,sweep
10,11,856.23,898.93,no_signal,,sweep
10,12,0.0,0.0,no_signal,,sweep
10,12,961.27,-166.95,no_signal,,sweep
10,12,508.27,-848.27,no_signal,,sweep
10,12,-314.31,-931.09,direction,106.14,sweep
10,12,-902.87,-372.0,direction,3.82,sweep
10,13,0.0,0.0,no_signal,,sweep
10,13,961.27,-166.95,no_signal,,sweep
10,13,508.27,-848.27,no_signal,,sweep
10,13,-314.31,-931.09,no_signal,,sweep
10,13,-902.87,-372.0,no_signal,,sweep
10,13,-878.56,438.35,no_signal,,sweep
10,13,-234.57,967.4,no_signal,,sweep
10,13,0.0,1850.0,no_signal,,sweep
10,13,-925.0,1602.15,no_signal,,sweep
10,13,-1602.15,925.0,no_signal,,sweep
10,13,-1850.0,0.0,no_signal,,sweep
10,13,-1602.15,-925.0,no_signal,,sweep
10,13,-925.0,-1602.15,no_signal,,sweep
10,13,-0.0,-1850.0,no_signal,,sweep
10,13,925.0,-1602.15,no_signal,,sweep
10,13,1602.15,-925.0,no_signal,,sweep
10,13,1850.0,0.0,no_signal,,sweep
10,13,1602.15,925.0,no_signal,,sweep
10,13,856.23,898.93,no_signal,,sweep
10,13,925.0,1602.15,no_signal,,sweep
10,14,0.0,0.0,no_signal,,sweep
10,14,961.27,-166.95,no_signal,,sweep
10,14,508.27,-848.27,no_signal,,sweep
10,14,-314.31,-931.09,no_signal,,sweep
10,14,-902.87,-372.0,no_signal,,sweep
10,14,-878.56,438.35,no_signal,,sweep
10,14,-234.57,967.4,no_signal,,sweep
10,14,0.0,1850.0,no_signal,,sweep
10,14,-925.0,1602.15,no_signal,,sweep
10,14,-1602.15,925.0,no_signal,,sweep
10,14,-1850.0,0.0,no_signal,,sweep
10,14,-1602.15,-925.0,no_signal,,sweep
10,14,-925.0,-1602.15,no_signal,,sweep
10,14,-0.0,-1850.0,no_signal,,sweep
10,14,925.0,-1602.15,no_signal,,sweep
10,14,1602.15,-925.0,no_signal,,sweep
10,14,1850.0,0.0,no_signal,,sweep
10,14,1602.15,925.0,no_signal,,sweep
10,14,856.23,898.93,no_signal,,sweep
10,14,925.0,1602.15,direction,179.44,sweep
10,14,122.46,801.75,no_signal,,refine
10,14,-84.59,829.01,no_signal,,refine
10,14,-176.24,897.8,no_signal,,refine
10,14,122.46,1601.75,no_signal,,clear
10,14,122.46,1601.75,no_signal,,clear
10,14,138.46,1601.76,no_signal,,clear
10,14,154.46,1601.77,no_signal,,clear
10,14,170.46,1601.77,no_signal,,clear
10,14,186.46,1601.78,no_signal,,clear
10,14,202.46,1601.79,no_signal,,clear
10,14,218.46,1601.8,no_signal,,clear
10,14,234.46,1601.81,no_signal,,clear
10,14,250.46,1601.81,no_signal,,clear
10,14,266.46,1601.82,no_signal,,clear
10,14,282.46,1601.83,no_signal,,clear
10,14,298.46,1601.84,no_signal,,clear
10,14,314.46,1601.85,no_signal,,clear
10,14,330.46,1601.85,no_signal,,clear
10,14,346.46,1601.86,no_signal,,clear
10,14,362.46,1601.87,no_signal,,clear
10,14,378.46,1601.88,no_signal,,clear
10,14,394.46,1601.88,no_signal,,clear
10,14,410.46,1601.89,no_signal,,clear
10,14,426.46,1601.9,no_signal,,clear
10,14,442.46,1601.91,no_signal,,clear
10,14,458.46,1601.92,no_signal,,clear
10,15,0.0,0.0,no_signal,,sweep
10,15,961.27,-166.95,no_signal,,sweep
10,15,508.27,-848.27,no_signal,,sweep
10,15,-314.31,-931.09,no_signal,,sweep
10,15,-902.87,-372.0,no_signal,,sweep
10,15,-878.56,438.35,no_signal,,sweep
10,15,-234.57,967.4,no_signal,,sweep
10,15,0.0,1850.0,no_signal,,sweep
10,15,-925.0,1602.15,no_signal,,sweep
10,15,-1602.15,925.0,no_signal,,sweep
10,15,-1850.0,0.0,no_signal,,sweep
10,15,-1602.15,-925.0,no_signal,,sweep
10,15,-925.0,-1602.15,no_signal,,sweep
10,15,-0.0,-1850.0,no_signal,,sweep
10,15,925.0,-1602.15,no_signal,,sweep
10,15,1602.15,-925.0,no_signal,,sweep
10,15,1850.0,0.0,no_signal,,sweep
10,15,1602.15,925.0,no_signal,,sweep
10,15,856.23,898.93,no_signal,,sweep
10,15,925.0,1602.15,no_signal,,sweep
10,16,0.0,0.0,no_signal,,sweep
10,16,961.27,-166.95,direction,43.26,sweep
10,16,1602.15,-925.0,no_signal,,sweep
10,16,1850.0,0.0,no_signal,,sweep
10,16,1602.15,925.0,no_signal,,sweep
10,16,856.23,898.93,direction,299.39,sweep
10,17,0.0,0.0,no_signal,,sweep
10,17,961.27,-166.95,no_signal,,sweep
10,17,508.27,-848.27,no_signal,,sweep
10,17,-314.31,-931.09,no_signal,,sweep
10,17,-902.87,-372.0,no_signal,,sweep
10,17,-878.56,438.35,no_signal,,sweep
10,17,-234.57,967.4,no_signal,,sweep
10,17,0.0,1850.0,no_signal,,sweep
10,17,-925.0,1602.15,no_signal,,sweep
10,17,-1602.15,925.0,no_signal,,sweep
10,17,-1850.0,0.0,no_signal,,sweep
10,17,-1602.15,-925.0,no_signal,,sweep
10,17,-925.0,-1602.15,no_signal,,sweep
10,17,-0.0,-1850.0,no_signal,,sweep
10,17,925.0,-1602.15,no_signal,,sweep
10,17,1602.15,-925.0,no_signal,,sweep
10,17,1850.0,0.0,no_signal,,sweep
10,17,1602.15,925.0,no_signal,,sweep
10,17,856.23,898.93,no_signal,,sweep
10,17,925.0,1602.15,no_signal,,sweep
10,18,0.0,0.0,no_signal,,sweep
10,18,961.27,-166.95,no_signal,,sweep
10,18,508.27,-848.27,no_signal,,sweep
10,18,-314.31,-931.09,no_signal,,sweep
10,18,-902.87,-372.0,no_signal,,sweep
10,18,-878.56,438.35,no_signal,,sweep
10,18,-234.57,967.4,no_signal,,sweep
10,18,0.0,1850.0,no_signal,,sweep
10,18,-925.0,1602.15,no_signal,,sweep
10,18,-1602.15,925.0,no_signal,,sweep
10,18,-1850.0,0.0,direction,65.96,sweep
10,18,122.46,1601.75,no_signal,,clear
10,18,-154.84,790.51,no_signal,,clear
10,18,-153.04,549.43,no_signal,,clear
10,18,-1323.65,703.76,no_signal,,clear
10,18,-872.79,579.97,no_signal,,refine
10,18,-840.85,611.12,no_signal,,refine
10,18,-772.23,638.36,no_signal,,refine
10,18,-1518.52,709.57,direction,75.43,clear
10,18,-1518.52,709.57,direction,75.43,clear
10,18,-1514.49,725.06,direction,75.31,clear
10,18,-1510.43,740.54,direction,75.17,clear
10,18,-1506.34,756.0,direction,74.98,clear
10,18,-1502.19,771.46,direction,74.68,clear
10,18,-1497.97,786.89,direction,74.21,clear
10,19,0.0,0.0,direction,208.81,sweep
10,19,-314.31,-931.09,direction,104.14,sweep
10,20,0.0,0.0,no_signal,,sweep
10,20,961.27,-166.95,direction,332.47,sweep
10,20,508.27,-848.27,direction,30.76,sweep
10,20,1602.15,-925.0,direction,114.85,sweep
11,1,0.0,0.0,no_signal,,sweep
11,1,961.27,-166.95,no_signal,,sweep
11,1,508.27,-848.27,no_signal,,sweep
11,1,-314.31,-931.09,direction,215.36,sweep
11,1,-902.87,-372.0,direction,278.56,sweep
11,1,-1602.15,-925.0,direction,339.31,sweep
11,2,0.0,0.0,no_signal,,sweep
11,2,961.27,-166.95,direction,359.53,sweep
11,2,508.27,-848.27,direction,33.90,sweep
11,2,1602.15,-925.0,direction,94.06,sweep
11,3,0.0,0.0,no_signal,,sweep
11,3,961.27,-166.95,no_signal,,sweep
11,3,508.27,-848.27,no_signal,,sweep
11,3,-314.31,-931.09,no_signal,,sweep
11,3,-902.87,-372.0,no_signal,,sweep
11,3,-878.56,438.35,no_signal,,sweep
11,3,-234.57,967.4,no_signal,,sweep
11,3,0.0,1850.0,no_signal,,sweep
11,3,-925.0,1602.15,no_signal,,sweep
11,3,-1602.15,925.0,no_signal,,sweep
11,3,-1850.0,0.0,no_signal,,sweep
11,3,-1602.15,-925.0,no_signal,,sweep
11,3,-925.0,-1602.15,no_signal,,sweep
11,3,-0.0,-1850.0,no_signal,,sweep
11,3,925.0,-1602.15,no_signal,,sweep
11,3,1602.15,-925.0,no_signal,,sweep
11,3,1850.0,0.0,direction,143.73,sweep
11,3,1602.15,925.0,direction,243.92,sweep
11,4,0.0,0.0,no_signal,,sweep
11,4,961.27,-166.95,no_signal,,sweep
11,4,508.27,-848.27,no_signal,,sweep
11,4,-314.31,-931.09,no_signal,,sweep
11,4,-902.87,-372.0,no_signal,,sweep
11,4,-878.56,438.35,no_signal,,sweep
